3.277446,3.295502,2.577949,3.154945
3.277532,3.295406,2.580366,3.153333
3.277240,3.295265,2.569890,3.145275
3.277340,3.295417,2.575531,3.146080
3.277255,3.295366,2.573113,3.150110
3.277164,3.295245,2.573919,3.145275
3.276978,3.295190,2.560220,3.145275
3.276963,3.295235,2.565055,3.145275
3.276993,3.295417,2.563443,3.153333
3.276746,3.295104,2.552967,3.144469
3.276711,3.295205,2.552967,3.143663
3.276721,3.295170,2.557802,3.142051
3.276847,3.295255,2.555385,3.146886
3.276605,3.295024,2.547326,3.139634
3.276535,3.295195,2.549744,3.142857
3.276519,3.295155,2.546520,3.142857
3.276610,3.295155,2.549744,3.145275
3.276247,3.294963,2.542491,3.137216
3.276383,3.295099,2.547326,3.142857
3.276399,3.295094,2.544909,3.141245
3.276484,3.294998,2.550550,3.138022
3.276217,3.294983,2.536850,3.135604
3.276414,3.295114,2.551355,3.142857
3.276454,3.295215,2.544103,3.142051
3.276278,3.295019,2.544103,3.139634
3.276253,3.295029,2.539267,3.140440
3.276439,3.295099,2.548132,3.140440
3.276540,3.295205,2.544909,3.145275
3.276313,3.294988,2.543297,3.134799
3.276373,3.295064,2.540073,3.139634
3.276333,3.295104,2.546520,3.145275
3.276514,3.295145,2.546520,3.142857
3.276247,3.294923,2.539267,3.133187
3.276358,3.295104,2.544909,3.137216
3.276348,3.295134,2.539267,3.143663
3.276363,3.295009,2.552967,3.139634
3.276202,3.295019,2.538461,3.141245
3.276378,3.295099,2.539267,3.143663
3.276318,3.295225,2.542491,3.139634
3.276217,3.294963,2.544909,3.136410
3.276217,3.295044,2.539267,3.138022
3.276263,3.295104,2.540073,3.141245
3.276303,3.295155,2.540879,3.145275
3.276232,3.294893,2.539267,3.137216
3.276217,3.295140,2.541685,3.142857
3.276242,3.295079,2.539267,3.140440
3.276378,3.295129,2.544909,3.139634
3.276162,3.294857,2.543297,3.133187
3.276253,3.294998,2.542491,3.142857
3.276157,3.295034,2.538461,3.138828
3.276293,3.294903,2.539267,3.141245
3.275945,3.294868,2.527179,3.133993
3.276212,3.295019,2.530403,3.139634
3.276021,3.295064,2.536850,3.140440
3.275890,3.294903,2.534432,3.133993
3.275865,3.294913,2.527985,3.136410
3.276081,3.295034,2.530403,3.137216
3.276011,3.295134,2.531209,3.145275
3.275850,3.294832,2.527985,3.133993
3.275845,3.294993,2.527179,3.141245
3.275895,3.294913,2.527985,3.135604
3.275976,3.295009,2.531209,3.132381
3.275754,3.294747,2.525568,3.132381
3.275794,3.294893,2.519121,3.132381
3.275840,3.294847,2.525568,3.136410
3.275789,3.294797,2.527985,3.132381
3.275552,3.294792,2.515898,3.131575
3.275739,3.294832,2.522344,3.131575
3.275774,3.294852,2.524762,3.132381
3.275653,3.294782,2.528791,3.132381
3.275527,3.294772,2.517509,3.131575
3.275704,3.294802,2.522344,3.132381
3.275699,3.294983,2.520733,3.140440
3.275522,3.294752,2.513480,3.132381
3.275487,3.294822,2.519121,3.132381
3.275512,3.294832,2.517509,3.132381
3.275764,3.294913,2.525568,3.136410
3.275467,3.294646,2.511868,3.126740
3.275452,3.294787,2.513480,3.132381
3.275447,3.294787,2.516703,3.130769
3.275552,3.294757,2.514286,3.128352
3.275280,3.294737,2.509450,3.129158
3.275421,3.294802,2.515092,3.131575
3.275401,3.294772,2.511868,3.132381
3.275376,3.294691,2.503004,3.129963
3.275200,3.294696,2.505421,3.129963
3.275401,3.294747,2.508645,3.129963
3.275366,3.294893,2.511062,3.136410
3.275195,3.294666,2.503004,3.125934
3.275180,3.294742,2.509450,3.126740
3.275260,3.294762,2.506227,3.128352
3.275442,3.294787,2.512674,3.129963
3.275200,3.294515,2.502198,3.129158
3.275134,3.294716,2.504615,3.129963
3.275175,3.294747,2.503809,3.130769
3.275336,3.294752,2.506227,3.130769
3.275008,3.294591,2.504615,3.127546
3.275200,3.294711,2.504615,3.127546
3.275195,3.294696,2.503809,3.129158
3.275180,3.294676,2.498168,3.126740
3.274908,3.294585,2.498974,3.126740
3.275069,3.294737,2.503004,3.128352
3.275074,3.294852,2.500586,3.132381
3.274938,3.294591,2.490110,3.125934
3.274938,3.294636,2.494945,3.124322
3.274963,3.294711,2.501392,3.125128
3.275165,3.294777,2.503004,3.130769
3.274893,3.294455,2.496557,3.122711
3.274893,3.294596,2.494945,3.124322
3.274913,3.294651,2.496557,3.128352
3.275069,3.294727,2.500586,3.121905
3.274711,3.294515,2.493333,3.121099
3.275014,3.294656,2.501392,3.122711
3.275029,3.294686,2.503004,3.129963
3.275155,3.294606,2.502198,3.126740
3.274938,3.294631,2.498974,3.122711
3.275225,3.294757,2.511062,3.130769
3.275432,3.294943,2.512674,3.133187
3.275462,3.294782,2.512674,3.132381
3.275653,3.294883,2.521538,3.132381
3.276006,3.295140,2.526374,3.141245
3.276323,3.295281,2.538461,3.146080
3.276514,3.295160,2.548132,3.145275
3.276817,3.295417,2.559414,3.150110
3.277134,3.295542,2.566667,3.157363
3.277658,3.295653,2.585202,3.159780
3.277713,3.295542,2.587619,3.152528
3.278116,3.295759,2.598095,3.163810
3.278307,3.295865,2.607766,3.163810
3.278685,3.295835,2.619048,3.168645
3.278534,3.295845,2.612601,3.168645
3.278796,3.296006,2.625494,3.170256
3.278872,3.296091,2.624689,3.168645
3.278967,3.295976,2.629524,3.168645
3.278892,3.295925,2.622271,3.171062
3.278977,3.295966,2.623883,3.171868
3.279028,3.296117,2.628718,3.179927
3.278922,3.295895,2.625494,3.170256
3.278912,3.296011,2.624689,3.175092
3.278947,3.296051,2.627106,3.171868
3.279083,3.296056,2.631135,3.169451
3.278741,3.295794,2.627106,3.160586
3.278947,3.296026,2.621465,3.171062
3.278846,3.295945,2.622271,3.170256
3.278932,3.295925,2.626300,3.169451
3.278600,3.295814,2.614213,3.161392
3.278731,3.295935,2.620659,3.168645
3.278665,3.295920,2.616630,3.166227
3.278549,3.295865,2.612601,3.163004
3.278449,3.295794,2.614213,3.161392
3.278574,3.295789,2.617436,3.163810
3.278539,3.295981,2.615824,3.171868
3.278388,3.295618,2.607766,3.162198
3.278413,3.295824,2.607766,3.159780
3.278449,3.295845,2.609377,3.162198
3.278559,3.295850,2.611795,3.166227
3.278242,3.295583,2.602930,3.158169
3.278252,3.295704,2.601319,3.160586
3.278166,3.295714,2.596483,3.160586
3.278328,3.295678,2.600513,3.163004
3.277895,3.295568,2.591648,3.158169
3.278046,3.295704,2.596483,3.158974
3.277970,3.295603,2.596483,3.158169
3.277895,3.295532,2.592454,3.158169
3.277748,3.295558,2.590037,3.154139
3.277764,3.295547,2.590037,3.158169
3.277733,3.295663,2.588425,3.162198
3.277557,3.295427,2.581978,3.153333
3.277487,3.295517,2.578755,3.149304
3.277451,3.295472,2.580366,3.148498
3.277552,3.295547,2.584396,3.157363
3.277199,3.295195,2.570696,3.146080
3.277159,3.295427,2.569084,3.146080
3.277220,3.295376,2.569084,3.150110
3.277194,3.295351,2.573919,3.147692
3.276943,3.295165,2.565055,3.145275
3.276968,3.295321,2.565055,3.150916
3.276998,3.295301,2.564249,3.146080
3.276892,3.295225,2.563443,3.145275
3.276761,3.295210,2.552161,3.144469
3.276746,3.295281,2.557802,3.145275
3.276897,3.295482,2.560220,3.154139
3.276716,3.295150,2.552161,3.145275
3.276716,3.295190,2.552967,3.145275
3.276786,3.295220,2.554579,3.145275
3.276912,3.295270,2.556996,3.149304
3.276625,3.295064,2.559414,3.142857
3.276686,3.295215,2.553773,3.145275
3.276666,3.295205,2.552161,3.146080
3.276837,3.295225,2.561026,3.149304
3.276499,3.295049,2.551355,3.141245
3.276691,3.295190,2.556996,3.144469
3.276686,3.295190,2.551355,3.145275
3.276731,3.295150,2.559414,3.136410
3.276489,3.295160,2.545714,3.141245
3.276721,3.295225,2.549744,3.145275
3.276711,3.295457,2.555385,3.146886
3.276620,3.295145,2.556996,3.142857
3.276595,3.295175,2.552967,3.144469
3.276706,3.295245,2.556190,3.145275
3.276847,3.295371,2.554579,3.147692
3.276635,3.295079,2.551355,3.143663
3.276640,3.295235,2.552967,3.145275
3.276681,3.295170,2.551355,3.146886
3.276832,3.295225,2.559414,3.150916
3.276474,3.295084,2.548938,3.139634
3.276661,3.295240,2.550550,3.142857
3.276595,3.295180,2.547326,3.143663
3.276615,3.295140,2.556190,3.139634
3.276338,3.295099,2.543297,3.142857
3.276489,3.295225,2.553773,3.142857
3.276535,3.295275,2.547326,3.145275
3.276464,3.295079,2.549744,3.144469
3.276363,3.295134,2.541685,3.142857
3.276479,3.295155,2.546520,3.144469
3.276459,3.295220,2.546520,3.145275
3.276313,3.294988,2.539267,3.140440
3.276323,3.295134,2.540879,3.142857
3.276318,3.295084,2.541685,3.141245
3.276409,3.295145,2.544103,3.145275
3.276122,3.294868,2.540073,3.136410
3.276258,3.294958,2.543297,3.140440
3.276217,3.295074,2.540073,3.137216
3.276242,3.294983,2.534432,3.138022
3.275976,3.294958,2.530403,3.134799
3.276152,3.295024,2.540073,3.140440
3.276081,3.295064,2.530403,3.135604
3.276096,3.294983,2.539267,3.134799
3.275905,3.294938,2.528791,3.135604
3.276127,3.294993,2.536044,3.137216
3.276016,3.295150,2.533626,3.143663
3.275895,3.294857,2.530403,3.132381
3.275880,3.294978,2.526374,3.138022
3.275835,3.294928,2.527179,3.137216
3.276001,3.294938,2.528791,3.143663
3.275804,3.294727,2.520733,3.132381
3.275824,3.294983,2.523956,3.132381
3.275794,3.294888,2.526374,3.132381
3.275845,3.294817,2.522344,3.134799
3.275472,3.294767,2.519121,3.132381
3.275648,3.294837,2.526374,3.132381
3.275678,3.294883,2.522344,3.134799
3.275497,3.294777,2.520733,3.130769
3.275477,3.294777,2.511062,3.132381
3.275593,3.294802,2.519121,3.132381
3.275678,3.294993,2.520733,3.138022
3.275482,3.294787,2.515092,3.132381
3.275527,3.294868,2.514286,3.132381
3.275537,3.294822,2.514286,3.136410
3.275759,3.294928,2.522344,3.137216
3.275411,3.294676,2.511062,3.129963
3.275406,3.294822,2.513480,3.135604
3.275442,3.294767,2.512674,3.132381
3.275603,3.294782,2.517509,3.137216
3.275180,3.294721,2.511868,3.128352
3.275386,3.294772,2.513480,3.132381
3.275422,3.294762,2.511062,3.132381
3.275351,3.294716,2.513480,3.129158
3.275240,3.294706,2.507839,3.129158
3.275331,3.294752,2.509450,3.130769
3.275275,3.294908,2.507839,3.138022
3.275170,3.294737,2.502198,3.129963
3.275134,3.294757,2.504615,3.131575
3.275185,3.294752,2.506227,3.132381
3.275401,3.294908,2.505421,3.132381
3.275180,3.294591,2.506227,3.127546
3.275099,3.294762,2.502198,3.129963
3.275099,3.294737,2.505421,3.132381
3.275240,3.294767,2.509450,3.125128
3.274938,3.294636,2.502198,3.128352
3.275003,3.294742,2.504615,3.129158
3.275024,3.294711,2.503004,3.130769
3.275165,3.294651,2.509450,3.125128
3.274903,3.294691,2.495751,3.128352
3.274988,3.294686,2.501392,3.129963
3.274993,3.294918,2.498974,3.132381
3.274928,3.294681,2.501392,3.126740
3.274928,3.294691,2.493333,3.129963
3.274973,3.294651,2.498168,3.129963
3.275049,3.294737,2.498168,3.130769
3.274757,3.294500,2.491722,3.121099
3.274832,3.294691,2.494945,3.131575
3.274822,3.294641,2.490110,3.127546
3.274968,3.294721,2.500586,3.132381
3.274706,3.294500,2.490916,3.125128
3.274918,3.294681,2.495751,3.130769
3.274812,3.294701,2.492527,3.130769
3.274862,3.294611,2.499780,3.123517
3.274742,3.294621,2.490110,3.121905
3.275039,3.294716,2.491722,3.130769
3.275064,3.294888,2.498974,3.132381
3.275044,3.294721,2.505421,3.132381
3.275205,3.294757,2.503004,3.130769
3.275432,3.294857,2.513480,3.132381
3.275714,3.295089,2.520733,3.139634
3.275809,3.294898,2.526374,3.133993
3.276031,3.295190,2.533626,3.138022
3.276424,3.295250,2.543297,3.149304
3.276862,3.295482,2.556190,3.155751
3.276922,3.295336,2.560220,3.148498
3.277441,3.295563,2.577143,3.158169
3.277693,3.295603,2.586007,3.158169
3.277879,3.295643,2.593260,3.158169
3.277925,3.295653,2.590842,3.160586
3.278287,3.295819,2.604542,3.161392
3.278474,3.295945,2.608572,3.166227
3.278534,3.295875,2.609377,3.160586
3.278504,3.295860,2.611795,3.165421
3.278595,3.295860,2.609377,3.166227
3.278574,3.296112,2.613407,3.172674
3.278549,3.295824,2.612601,3.167839
3.278539,3.295930,2.614213,3.169451
3.278605,3.295955,2.614213,3.166227
3.278675,3.295996,2.616630,3.173480
3.278454,3.295683,2.611795,3.159780
3.278595,3.295870,2.613407,3.170256
3.278484,3.295895,2.609377,3.164615
3.278494,3.295880,2.608572,3.165421
3.278151,3.295678,2.599707,3.160586
3.278282,3.295719,2.605348,3.163004
3.278207,3.295850,2.602124,3.163004
3.278151,3.295673,2.598095,3.158974
3.277995,3.295678,2.594872,3.159780
3.278076,3.295673,2.595678,3.159780
3.278056,3.295870,2.598901,3.168645
3.277854,3.295598,2.592454,3.158169
3.277839,3.295673,2.590037,3.158169
3.277839,3.295613,2.586007,3.158169
3.277894,3.295744,2.594872,3.158974
3.277587,3.295492,2.581978,3.150916
3.277723,3.295573,2.581172,3.162198
3.277623,3.295568,2.581978,3.158169
3.277562,3.295522,2.582784,3.158974
3.277295,3.295401,2.573113,3.155751
3.277431,3.295507,2.573919,3.154139
3.277351,3.295492,2.577949,3.150110
3.277129,3.295386,2.577949,3.149304
3.277058,3.295321,2.565055,3.154139
3.277058,3.295432,2.566667,3.150916
3.277038,3.295517,2.565055,3.157363
3.276842,3.295260,2.557802,3.145275
3.276731,3.295386,2.553773,3.149304
3.276776,3.295250,2.556190,3.149304
3.276882,3.295281,2.561026,3.146080
3.276389,3.295094,2.543297,3.140440
3.276409,3.295180,2.540879,3.144469
3.276333,3.295124,2.540073,3.143663
3.276383,3.295124,2.541685,3.149304
3.275915,3.294953,2.532820,3.137216
3.276172,3.295084,2.537656,3.136410
3.276142,3.295059,2.534432,3.141245
3.276117,3.294963,2.524762,3.134799
3.275749,3.294903,2.524762,3.136410
3.275885,3.294973,2.522344,3.137216
3.275870,3.295145,2.527985,3.145275
3.275729,3.294903,2.518315,3.138022
3.275653,3.294973,2.524762,3.134799
3.275749,3.294933,2.522344,3.137216
3.275819,3.295044,2.522344,3.140440
3.275547,3.294772,2.516703,3.131575
3.275532,3.294923,2.517509,3.136410
3.275588,3.294893,2.520733,3.135604
3.275653,3.294857,2.523150,3.141245
3.275406,3.294767,2.517509,3.132381
3.275568,3.294898,2.520733,3.137216
3.275502,3.294953,2.514286,3.133993
3.275623,3.294792,2.524762,3.133187
3.275416,3.294802,2.513480,3.133187
3.275432,3.294878,2.515092,3.133993
3.275427,3.295054,2.513480,3.134799
3.275321,3.294777,2.507839,3.132381
3.275361,3.294817,2.507839,3.132381
3.275386,3.294817,2.512674,3.132381
3.275482,3.294933,2.513480,3.136410
3.275190,3.294676,2.509450,3.131575
3.275321,3.294812,2.510257,3.132381
3.275255,3.294772,2.509450,3.131575
3.275356,3.294857,2.513480,3.131575
3.275054,3.294661,2.506227,3.127546
3.275255,3.294767,2.511868,3.129963
3.275205,3.294767,2.501392,3.132381
3.275280,3.294706,2.513480,3.121905
3.274903,3.294691,2.493333,3.127546
3.275049,3.294762,2.499780,3.131575
3.274928,3.294837,2.497363,3.131575
3.274862,3.294636,2.498168,3.125934
3.274742,3.294666,2.491722,3.126740
3.274777,3.294696,2.498168,3.127546
3.274787,3.294787,2.490110,3.130769
3.274616,3.294535,2.487692,3.121905
3.274631,3.294706,2.486081,3.128352
3.274646,3.294716,2.486887,3.129963
3.274716,3.294767,2.492527,3.123517
3.274485,3.294475,2.480440,3.119487
3.274575,3.294661,2.486887,3.125128
3.274565,3.294641,2.486887,3.125128
3.274580,3.294565,2.487692,3.126740
3.274203,3.294510,2.470769,3.121099
3.274354,3.294585,2.479634,3.125128
3.274298,3.294691,2.480440,3.124322
3.274288,3.294480,2.476410,3.121905
3.274092,3.294520,2.469963,3.121905
3.274258,3.294555,2.472381,3.123517
3.274102,3.294656,2.472381,3.127546
3.274062,3.294379,2.465934,3.114652
3.273961,3.294505,2.469157,3.123517
3.274208,3.294565,2.469963,3.118681
3.274303,3.294671,2.477216,3.129963
3.274026,3.294303,2.464322,3.117876
3.273996,3.294475,2.465934,3.125128
3.273951,3.294465,2.469963,3.120293
3.274203,3.294439,2.472381,3.124322
3.273699,3.294369,2.459487,3.117876
3.273875,3.294399,2.462711,3.115458
3.273810,3.294429,2.461905,3.121099
3.273780,3.294344,2.465934,3.117876
3.273769,3.294374,2.457070,3.117069
3.273785,3.294359,2.461905,3.117876
3.273769,3.294565,2.459487,3.125128
3.273674,3.294303,2.457875,3.115458
3.273633,3.294434,2.456264,3.118681
3.273754,3.294384,2.457875,3.120293
3.273810,3.294455,2.461905,3.119487
3.273588,3.294183,2.450623,3.115458
3.273704,3.294379,2.453846,3.120293
3.273613,3.294389,2.459487,3.121905
3.273714,3.294233,2.461099,3.121099
3.273422,3.294228,2.450623,3.111428
3.273533,3.294288,2.453846,3.117069
3.273508,3.294354,2.456264,3.114652
3.273492,3.294248,2.453846,3.113846
3.273427,3.294248,2.448205,3.114652
3.273593,3.294334,2.457070,3.115458
3.273482,3.294465,2.451429,3.124322
3.273372,3.294268,2.448205,3.112234
3.273437,3.294319,2.446594,3.117876
3.273452,3.294293,2.451429,3.113040
3.273649,3.294449,2.451429,3.120293
3.273316,3.294062,2.444982,3.106593
3.273382,3.294263,2.449817,3.111428
3.273422,3.294288,2.448205,3.115458
3.273498,3.294364,2.454652,3.115458
3.273185,3.294157,2.444176,3.111428
3.273271,3.294308,2.446594,3.114652
3.273351,3.294258,2.446594,3.115458
3.273341,3.294183,2.439341,3.113846
3.273105,3.294188,2.438535,3.113846
3.273261,3.294283,2.449817,3.114652
3.273261,3.294485,2.441758,3.117069
3.273150,3.294183,2.447399,3.109011
3.273150,3.294253,2.438535,3.110623
3.273226,3.294248,2.440146,3.118681
3.273392,3.294389,2.444176,3.118681
3.273140,3.294047,2.440952,3.106593
3.273190,3.294303,2.444176,3.112234
3.273236,3.294283,2.440952,3.116264
3.273281,3.294268,2.445787,3.113846
3.273004,3.294021,2.440952,3.106593
3.273160,3.294288,2.440146,3.109817
3.273095,3.294213,2.436923,3.113846
3.273090,3.294157,2.444176,3.115458
3.272979,3.294107,2.436117,3.106593
3.273044,3.294218,2.443370,3.113846
3.273034,3.294384,2.437729,3.115458
3.273019,3.294122,2.437729,3.108205
3.272954,3.294102,2.434505,3.109011
3.273059,3.294213,2.436117,3.113846
3.273115,3.294319,2.436117,3.117069
3.272959,3.294016,2.436117,3.108205
3.272964,3.294203,2.432088,3.115458
3.273059,3.294213,2.436117,3.110623
3.273120,3.294213,2.438535,3.118681
3.272928,3.293996,2.432088,3.106593
3.273074,3.294253,2.444982,3.109011
3.273110,3.294228,2.440952,3.111428
3.273210,3.294183,2.441758,3.109011
3.272999,3.294117,2.436117,3.108205
