3.2229853,3.2229642
3.2230004,3.2229642
3.2229702,3.2229692
3.2230760,3.2229642
3.2229450,3.2229844
3.2229803,3.2229592
3.2229500,3.2229693
3.2229702,3.2228786
3.2229702,3.2229491
3.2230508,3.2230398
3.2230659,3.2230498
3.2229853,3.2229743
3.2230105,3.2229793
3.2229752,3.2229642
3.2229651,3.2229642
3.2230004,3.2229491
3.2229601,3.2229743
3.2230155,3.2230297
3.2229601,3.2229793
3.2230759,3.2230801
3.2230004,3.2229642
3.2230155,3.2229844
3.2229853,3.2229693
3.2229802,3.2229642
3.2230608,3.2229894
3.2229349,3.2229743
3.2230407,3.2230801
3.2230659,3.2230448
3.2230759,3.2230750
3.2230860,3.2230498
3.2230810,3.2230650
3.2230558,3.2230952
3.2230659,3.2230750
3.2230558,3.2230498
3.2230608,3.2230599
3.2230709,3.2230851
3.2230860,3.2230750
3.2230608,3.2230750
3.2230558,3.2230448
3.2230759,3.2230599
3.2231062,3.2230599
3.2230860,3.2230650
3.2230810,3.2230952
3.2230457,3.2231052
3.2230911,3.2230801
3.2230558,3.2230398
3.2230659,3.2230549
3.2230508,3.2230650
3.2230508,3.2230398
3.2230709,3.2230801
3.2230961,3.2230700
3.2230810,3.2230398
3.2230558,3.2231052
3.2230508,3.2230347
3.2230407,3.2230599
3.2230659,3.2230700
3.2230458,3.2230498
3.2230659,3.2230700
3.2229299,3.2229693
3.2229954,3.2229693
3.2230055,3.2229592
3.2229904,3.2229793
3.2229652,3.2229289
3.2229803,3.2229440
3.2230659,3.2230599
3.2230609,3.2230599
3.2230710,3.2230901
3.2229853,3.2229491
3.2229652,3.2229843
3.2230004,3.2229944
3.2229349,3.2229793
3.2229904,3.2229793
3.2229954,3.2229793
3.2229501,3.2229692
3.2230558,3.2230800
3.2229853,3.2230045
3.2230105,3.2229642
3.2230911,3.2230599
3.2229551,3.2229591
3.2229702,3.2229843
3.2229702,3.2229843
3.2229904,3.2229692
3.2229803,3.2229491
3.2230609,3.2230951
3.2230256,3.2229944
3.2229652,3.2229742
3.2230609,3.2230649
3.2229450,3.2229843
3.2229551,3.2229440
3.2229954,3.2229742
3.2229652,3.2229843
3.2229954,3.2229894
3.2229501,3.2229793
3.2230055,3.2229793
3.2229803,3.2229793
3.2230458,3.2230599
3.2229702,3.2229843
3.2230004,3.2229994
3.2229954,3.2229541
3.2229702,3.2229692
3.2229954,3.2229843
3.2229803,3.2229692
3.2230609,3.2230498
3.2229753,3.2229893
3.2230961,3.2230498
3.2230659,3.2230598
3.2229752,3.2229994
3.2230055,3.2229893
3.2230105,3.2229793
3.2229853,3.2229742
3.2230760,3.2230649
3.2230055,3.2229692
3.2229954,3.2229541
3.2230457,3.2230749
3.2230508,3.2230044
3.2229651,3.2229843
3.2230256,3.2229893
3.2229702,3.2229440
3.2229601,3.2229591
3.2229601,3.2229339
3.2229501,3.2229692
3.2229551,3.2229490
3.2229551,3.2229339
3.2230155,3.2229943
3.2230055,3.2229490
3.2229551,3.2229943
3.2229954,3.2229742
3.2230105,3.2229440
3.2229752,3.2229994
3.2230458,3.2229641
3.2229702,3.2229792
3.2229803,3.2230346
3.2229400,3.2229490
3.2229652,3.2229591
3.2229400,3.2229943
3.2230659,3.2230094
3.2229803,3.2229893
3.2229904,3.2229842
3.2229954,3.2229742
3.2229450,3.2229691
3.2229904,3.2229943
3.2229752,3.2229893
3.2230004,3.2229993
3.2229954,3.2230044
3.2229803,3.2229792
3.2229753,3.2229792
3.2229904,3.2229943
3.2230004,3.2230044
3.2229652,3.2229389
3.2229702,3.2229943
3.2229904,3.2229893
3.2230005,3.2229742
3.2230861,3.2230598
3.2229400,3.2229591
3.2229753,3.2229742
3.2229451,3.2229490
3.2229400,3.2229641
3.2229652,3.2229842
3.2229652,3.2229641
3.2229451,3.2229641
3.2229551,3.2229490
3.2229501,3.2229993
3.2228947,3.2228936
3.2229300,3.2229137
3.2229400,3.2229691
3.2229551,3.2229490
3.2229652,3.2229540
3.2229450,3.2230044
3.2229551,3.2229691
3.2229702,3.2229540
3.2230407,3.2230296
3.2229400,3.2230144
3.2229702,3.2229792
3.2229602,3.2229591
3.2229652,3.2229893
3.2229299,3.2229439
3.2229601,3.2229742
3.2229249,3.2229641
3.2229752,3.2229188
3.2230609,3.2230346
3.2230004,3.2229238
3.2229853,3.2229641
3.2230357,3.2230396
3.2229450,3.2229540
3.2229753,3.2229288
3.2229299,3.2229238
3.2229853,3.2229742
3.2229803,3.2229288
3.2229501,3.2229742
3.2230055,3.2229389
3.2229249,3.2229389
3.2229652,3.2229742
3.2229652,3.2229591
3.2229299,3.2229691
3.2229299,3.2229187
3.2229299,3.2229691
3.2229400,3.2229339
3.2229652,3.2229590
3.2229249,3.2228885
3.2229501,3.2229187
3.2229551,3.2229187
3.2230156,3.2229993
3.2230004,3.2230497
3.2229803,3.2230245
3.2229753,3.2229842
3.2229098,3.2229641
3.2229954,3.2229439
3.2229702,3.2229288
3.2229350,3.2229188
3.2229753,3.2229590
3.2229652,3.2229691
3.2229501,3.2229641
3.2230559,3.2230548
3.2230559,3.2230598
3.2230055,3.2230195
3.2229702,3.2229691
3.2230055,3.2230094
3.2229249,3.2229288
3.2229753,3.2229691
3.2229954,3.2229641
3.2230005,3.2229540
3.2229501,3.2229540
3.2229753,3.2229540
3.2229400,3.2229339
3.2230005,3.2229842
3.2229652,3.2229591
3.2229501,3.2229591
3.2229501,3.2229993
3.2229702,3.2229641
3.2229854,3.2230548
3.2229400,3.2229591
3.2229753,3.2229641
3.2229753,3.2229742
3.2229652,3.2229691
3.2229199,3.2229742
3.2229753,3.2229289
3.2229652,3.2229440
3.2229602,3.2229691
3.2229350,3.2230145
3.2230508,3.2230396
3.2229551,3.2229490
3.2229652,3.2229591
3.2230004,3.2230346
3.2229602,3.2229591
3.2229702,3.2229137
3.2229652,3.2230094
3.2230609,3.2229490
3.2229350,3.2229591
3.2229249,3.2229087
3.2229400,3.2229540
3.2229702,3.2229893
3.2229853,3.2229389
3.2230559,3.2230598
3.2229853,3.2229339
3.2230559,3.2230648
3.2230508,3.2230397
3.2229803,3.2229691
3.2229803,3.2229490
3.2229450,3.2229087
3.2229047,3.2229893
3.2229601,3.2229389
3.2229501,3.2229389
3.2229400,3.2229440
3.2230458,3.2230598
3.2229249,3.2229742
3.2229601,3.2229440
3.2229551,3.2229188
3.2229702,3.2229490
3.2229702,3.2229490
3.2229450,3.2229591
3.2230307,3.2230397
3.2230256,3.2230498
3.2229753,3.2229289
3.2229954,3.2229390
3.2229450,3.2229490
3.2228745,3.2229692
3.2229803,3.2229692
3.2230407,3.2230800
3.2229954,3.2229591
3.2230256,3.2230498
3.2229652,3.2229893
3.2230307,3.2230447
3.2230357,3.2230447
3.2230508,3.2230447
3.2229602,3.2229742
3.2229602,3.2229440
3.2229753,3.2229591
3.2229853,3.2229843
3.2229954,3.2229188
3.2230760,3.2230750
3.2229904,3.2230044
3.2229501,3.2229390
3.2229752,3.2229490
3.2229349,3.2229642
3.2229954,3.2229390
3.2229450,3.2229440
3.2229702,3.2229642
3.2229652,3.2229541
3.2229954,3.2229944
3.2229752,3.2229994
3.2229551,3.2229541
3.2229601,3.2229642
3.2229954,3.2229692
3.2230407,3.2230548
3.2229249,3.2229591
3.2229400,3.2230196
3.2229601,3.2229541
3.2229450,3.2229088
3.2229602,3.2229642
3.2229199,3.2229138
3.2230508,3.2230347
3.2229753,3.2229339
3.2229299,3.2229742
3.2229904,3.2229541
3.2229652,3.2230397
3.2229954,3.2229642
3.2230307,3.2229138
3.2229400,3.2229239
3.2229602,3.2229239
3.2229602,3.2229591
3.2229702,3.2229239
3.2230357,3.2230447
3.2230559,3.2230448
3.2230407,3.2230498
3.2230458,3.2230448
3.2228997,3.2229289
3.2230609,3.2230397
3.2229853,3.2230095
3.2229652,3.2229591
3.2229249,3.2229642
3.2229803,3.2229642
3.2229551,3.2229642
3.2229350,3.2229642
3.2228846,3.2229340
3.2230458,3.2230548
3.2229501,3.2228634
3.2229652,3.2229692
3.2229501,3.2229591
3.2229753,3.2229641
3.2229451,3.2229490
3.2229702,3.2229339
3.2229853,3.2229138
3.2229299,3.2229490
3.2229702,3.2229742
3.2229803,3.2229742
3.2230458,3.2230598
3.2230307,3.2230145
3.2229803,3.2229289
3.2229501,3.2229541
3.2229299,3.2229440
3.2229249,3.2229188
3.2229501,3.2229541
3.2230004,3.2229390
3.2230609,3.2230498
3.2229350,3.2229087
3.2230710,3.2230447
3.2230357,3.2230447
3.2230357,3.2230397
3.2229350,3.2229440
3.2229400,3.2229087
3.2230408,3.2230397
3.2230307,3.2230447
3.2230458,3.2230548
3.2229501,3.2229238
3.2229652,3.2229389
3.2229551,3.2229692
3.2230407,3.2230397
3.2229299,3.2229541
3.2230357,3.2230397
3.2229299,3.2229188
3.2229954,3.2229339
3.2229853,3.2228987
3.2229551,3.2229641
3.2229450,3.2229440
3.2229652,3.2229490
3.2229551,3.2229742
3.2229602,3.2229541
3.2229853,3.2229893
3.2229702,3.2229389
3.2229753,3.2229541
3.2230659,3.2231253
3.2230055,3.2229843
3.2229350,3.2229238
3.2229904,3.2229541
3.2230005,3.2229541
3.2229098,3.2229591
3.2229501,3.2229692
3.2229551,3.2229490
3.2229400,3.2229843
3.2229803,3.2230497
3.2230709,3.2231102
3.2229702,3.2229591
3.2229652,3.2229389
3.2229954,3.2229742
3.2229803,3.2229540
3.2229601,3.2229289
3.2229803,3.2229339
3.2230357,3.2230548
3.2230457,3.2230346
3.2228946,3.2229843
3.2230457,3.2230397
3.2229904,3.2229440
3.2230407,3.2230447
3.2229500,3.2229087
3.2230508,3.2230749
3.2230357,3.2230497
3.2229601,3.2229591
3.2229904,3.2229540
3.2229450,3.2230094
3.2229501,3.2229641
3.2229501,3.2229540
3.2230458,3.2230598
3.2229400,3.2229389
3.2229551,3.2229792
3.2229652,3.2229238
3.2229652,3.2229540
3.2229601,3.2229792
3.2229450,3.2229641
3.2229501,3.2228735
3.2229702,3.2229742
3.2229803,3.2229289
3.2229551,3.2229440
3.2229702,3.2230397
3.2230458,3.2230548
3.2229551,3.2229742
3.2229350,3.2229893
3.2229954,3.2229994
3.2229652,3.2229540
3.2229652,3.2229289
3.2229450,3.2229087
3.2229602,3.2229440
3.2229853,3.2229691
3.2229853,3.2229440
3.2229853,3.2229440
3.2229702,3.2230044
3.2229853,3.2229591
3.2229702,3.2230245
3.2229350,3.2229540
3.2230458,3.2230699
3.2229904,3.2229591
3.2230458,3.2230497
3.2230609,3.2229792
3.2229904,3.2229843
3.2229551,3.2229792
3.2229904,3.2229389
3.2229047,3.2229994
3.2229349,3.2229641
3.2229350,3.2229389
3.2229501,3.2229389
3.2229652,3.2229490
3.2229601,3.2229440
3.2229652,3.2229541
3.2229752,3.2230044
3.2230407,3.2230699
3.2230508,3.2230397
3.2229702,3.2229440
3.2229702,3.2229591
3.2230307,3.2230548
3.2230558,3.2230447
3.2230407,3.2230397
3.2229551,3.2229742
3.2229198,3.2229289
3.2230659,3.2230397
3.2229198,3.2229238
3.2229652,3.2229742
3.2229652,3.2229692
3.2229501,3.2229440
3.2229047,3.2229339
3.2230458,3.2230498
3.2229602,3.2229944
3.2229602,3.2229390
3.2230105,3.2229742
3.2230055,3.2229641
3.2229199,3.2229591
3.2229299,3.2229591
3.2230407,3.2230397
3.2229148,3.2229490
3.2229501,3.2230498
3.2230307,3.2230498
3.2229602,3.2229440
3.2229249,3.2228836
3.2229450,3.2229591
3.2229501,3.2229390
3.2229551,3.2229642
3.2229551,3.2229591
3.2229652,3.2229289
3.2229551,3.2229641
3.2229551,3.2229692
3.2229450,3.2229692
3.2229702,3.2229742
3.2230659,3.2230750
3.2229501,3.2229944
3.2229501,3.2229893
3.2229702,3.2229642
3.2229803,3.2229793
3.2229501,3.2229642
3.2229501,3.2229339
3.2229450,3.2228936
3.2229652,3.2229591
3.2230307,3.2230347
3.2229349,3.2229641
3.2229501,3.2229742
3.2229752,3.2229289
3.2229652,3.2229440
3.2229702,3.2229440
3.2229601,3.2229440
3.2229551,3.2229490
3.2229450,3.2229188
3.2229551,3.2229239
3.2229803,3.2229641
3.2229702,3.2229541
3.2229652,3.2229793
3.2229954,3.2229843
3.2229954,3.2229541
3.2229450,3.2229792
3.2229450,3.2229843
3.2229903,3.2229188
3.2229349,3.2228986
3.2229903,3.2229289
3.2229500,3.2229641
3.2230155,3.2229843
3.2229450,3.2229792
3.2229551,3.2229591
3.2229400,3.2229591
3.2229551,3.2230044
3.2229400,3.2230044
3.2229702,3.2229843
3.2230508,3.2230346
3.2229752,3.2229994
3.2229551,3.2229440
3.2229400,3.2229591
3.2229802,3.2229591
3.2229802,3.2229037
3.2229903,3.2229540
3.2229651,3.2229339
3.2230155,3.2230397
3.2230457,3.2230246
