0.048835,0.285768,0.049963,0.279634,0.000000
0.048760,0.285512,0.048352,0.276410,0.000000
0.048508,0.284963,0.036264,0.284469,0.000000
0.048392,0.284691,0.051575,0.284469,0.000000
0.048317,0.284393,0.046740,0.281245,0.000000
0.048311,0.283990,0.046740,0.275604,0.000000
0.048281,0.283875,0.050769,0.282857,0.000000
0.048296,0.283784,0.052381,0.285275,0.000000
0.048306,0.283880,0.046740,0.283663,0.000000
0.048165,0.283698,0.047546,0.289304,0.000000
0.048226,0.283940,0.052381,0.290916,0.000000
0.048291,0.284006,0.049158,0.285275,0.000000
0.048453,0.284026,0.047546,0.284469,0.000000
0.048382,0.284257,0.051575,0.288498,0.000000
0.048493,0.284529,0.051575,0.293333,0.000000
0.048558,0.284937,0.049963,0.279634,0.000000
0.048427,0.284837,0.049963,0.285275,0.000000
0.048528,0.285169,0.052381,0.295751,0.000000
0.048629,0.285436,0.051575,0.288498,0.000000
0.048951,0.285955,0.048352,0.289304,0.000000
0.048855,0.286126,0.053187,0.291722,0.000000
0.049057,0.286610,0.057216,0.294139,0.000000
0.049173,0.287007,0.045934,0.294139,0.000000
0.049470,0.287113,0.051575,0.281245,0.000000
0.049480,0.287451,0.056410,0.291722,0.000000
0.049692,0.287813,0.055604,0.295751,0.000000
0.049913,0.288433,0.051575,0.286081,0.000000
0.049848,0.288815,0.049158,0.270769,0.000000
0.050034,0.289385,0.052381,0.296557,0.000000
0.049979,0.289878,0.043516,0.292527,0.000000
0.050336,0.290573,0.053187,0.295751,0.000000
0.050291,0.290835,0.057216,0.298974,0.000000
0.050492,0.291314,0.055604,0.299780,0.000000
0.050704,0.291948,0.051575,0.296557,0.000000
0.050830,0.292306,0.051575,0.294945,0.000000
0.050905,0.292739,0.057216,0.301392,0.000000
0.051102,0.293142,0.060440,0.297363,0.000000
0.051203,0.293676,0.056410,0.296557,0.000000
0.051056,0.293867,0.051575,0.284469,0.000000
0.051243,0.294341,0.058828,0.297363,0.000000
0.051515,0.294708,0.045934,0.300586,0.000000
0.051706,0.295076,0.052381,0.296557,0.000000
0.051686,0.295272,0.055604,0.296557,0.000000
0.051867,0.295701,0.057216,0.298169,0.000000
0.051943,0.296154,0.051575,0.295751,0.000000
0.051882,0.296164,0.051575,0.294139,0.000000
0.052104,0.296456,0.057216,0.300586,0.000000
0.052200,0.296617,0.053993,0.285275,0.000000
0.052532,0.297035,0.050769,0.296557,0.000000
0.052643,0.297096,0.044322,0.299780,0.000000
0.052865,0.297398,0.053993,0.299780,0.000000
0.052930,0.297579,0.049158,0.296557,0.000000
0.053086,0.297574,0.052381,0.296557,0.000000
0.053041,0.297705,0.049158,0.292527,0.000000
0.053162,0.297856,0.055604,0.300586,0.000000
0.053278,0.298214,0.052381,0.294139,0.000000
0.053202,0.298274,0.049158,0.296557,0.000000
0.053338,0.298516,0.057216,0.301392,0.000000
0.053333,0.298551,0.052381,0.297363,0.000000
0.053504,0.298576,0.052381,0.297363,0.000000
0.053353,0.298491,0.047546,0.298974,0.000000
0.053580,0.298642,0.053993,0.296557,0.000000
0.053635,0.298587,0.051575,0.297363,0.000000
0.053670,0.298506,0.052381,0.292527,0.000000
0.053655,0.298561,0.056410,0.298974,0.000000
0.053776,0.298325,0.056410,0.295751,0.000000
0.053822,0.298385,0.054799,0.296557,0.000000
0.053665,0.298365,0.051575,0.288498,0.000000
0.053776,0.298486,0.057216,0.306227,0.000000
0.053771,0.298531,0.062051,0.296557,0.000000
0.053953,0.298556,0.051575,0.298169,0.000000
0.053812,0.298415,0.051575,0.296557,0.000000
0.053832,0.298526,0.058828,0.299780,0.000000
0.053852,0.298607,0.052381,0.297363,0.000000
0.053741,0.298491,0.051575,0.296557,0.000000
0.053877,0.298647,0.062051,0.303810,0.000000
0.053947,0.298753,0.053993,0.303810,0.000000
0.054164,0.298924,0.051575,0.296557,0.000000
0.053817,0.298753,0.049963,0.300586,0.000000
0.054073,0.298995,0.060440,0.303810,0.000000
0.054119,0.299126,0.048352,0.298974,0.000000
0.054008,0.299080,0.051575,0.296557,0.000000
0.053947,0.299151,0.051575,0.305421,0.000000
0.054094,0.299216,0.057216,0.296557,0.000000
0.054134,0.299574,0.054799,0.296557,0.000000
0.054038,0.299745,0.049963,0.299780,0.000000
0.054144,0.300027,0.053187,0.307033,0.000000
0.054159,0.300153,0.058828,0.296557,0.000000
0.054295,0.300284,0.056410,0.302198,0.000000
0.054164,0.300354,0.041905,0.297363,0.000000
0.054416,0.300677,0.058828,0.305421,0.000000
0.054537,0.300924,0.053187,0.305421,0.000000
0.054643,0.300914,0.053993,0.297363,0.000000
0.054572,0.301140,0.060440,0.303810,0.000000
0.054648,0.301357,0.059634,0.307033,0.000000
0.054869,0.301619,0.051575,0.298974,0.000000
0.054663,0.301583,0.051575,0.298974,0.000000
0.054789,0.301996,0.060440,0.307033,0.000000
0.055015,0.302218,0.058828,0.298974,0.000000
0.055202,0.302364,0.058828,0.305421,0.000000
0.055106,0.302611,0.051575,0.308645,0.000000
0.055388,0.302964,0.060440,0.304615,0.000000
0.055453,0.303286,0.058022,0.302198,0.000000
0.055433,0.303397,0.058828,0.296557,0.000000
0.055610,0.303729,0.062857,0.313480,0.000000
0.055730,0.303971,0.059634,0.309451,0.000000
0.055917,0.304374,0.053993,0.307839,0.000000
0.055584,0.304449,0.050769,0.297363,0.000000
0.055887,0.304706,0.063663,0.307033,0.000000
0.055942,0.304978,0.051575,0.305421,0.000000
0.056219,0.305205,0.057216,0.304615,0.000000
0.056179,0.305416,0.051575,0.302198,0.000000
0.056355,0.305698,0.056410,0.311062,0.000000
0.056451,0.306116,0.057216,0.302198,0.000000
0.056340,0.306222,0.051575,0.292527,0.000000
0.056446,0.306706,0.054799,0.315092,0.000000
0.056511,0.306917,0.053993,0.307839,0.000000
0.056617,0.307083,0.055604,0.307033,0.000000
0.056592,0.307209,0.057216,0.306227,0.000000
0.056823,0.307557,0.064469,0.316703,0.000000
0.056934,0.307879,0.049963,0.308645,0.000000
0.057121,0.307930,0.056410,0.301392,0.000000
0.056980,0.308096,0.061245,0.309451,0.000000
0.057126,0.308222,0.064469,0.311062,0.000000
0.057302,0.308625,0.056410,0.309451,0.000000
0.057342,0.308705,0.051575,0.317509,0.000000
0.057594,0.309098,0.060440,0.311868,0.000000
0.057629,0.309310,0.052381,0.309451,0.000000
0.057931,0.309647,0.055604,0.309451,0.000000
0.057811,0.309869,0.064469,0.311062,0.000000
0.057866,0.310186,0.060440,0.310256,0.000000
0.058042,0.310433,0.060440,0.319121,0.000000
0.058007,0.310362,0.054799,0.314286,0.000000
0.057957,0.310690,0.070110,0.315092,0.000000
0.058133,0.310821,0.060440,0.309451,0.000000
0.058470,0.311153,0.056410,0.309451,0.000000
0.058198,0.311138,0.052381,0.308645,0.000000
0.058410,0.311491,0.064469,0.314286,0.000000
0.058621,0.311662,0.058828,0.310256,0.000000
0.058959,0.311742,0.062051,0.309451,0.000000
0.058954,0.311853,0.051575,0.315092,0.000000
0.059165,0.312155,0.062857,0.310256,0.000000
0.059266,0.312453,0.057216,0.320733,0.000000
0.059120,0.312578,0.051575,0.319927,0.000000
0.059140,0.312996,0.057216,0.321538,0.000000
0.059216,0.313263,0.053993,0.309451,0.000000
0.059493,0.313576,0.061245,0.313480,0.000000
0.059322,0.313697,0.049158,0.309451,0.000000
0.059599,0.313974,0.065275,0.321538,0.000000
0.059805,0.314306,0.062051,0.316703,0.000000
0.059961,0.314351,0.058828,0.309451,0.000000
0.059961,0.314548,0.059634,0.309451,0.000000
0.060158,0.314754,0.064469,0.314286,0.000000
0.060213,0.315167,0.062857,0.311868,0.000000
0.060208,0.315208,0.058022,0.301392,0.000000
0.060309,0.315595,0.064469,0.321538,0.000000
0.060268,0.315827,0.056410,0.311868,0.000000
0.060510,0.316104,0.060440,0.315092,0.000000
0.060500,0.316290,0.063663,0.319927,0.000000
0.060636,0.316673,0.064469,0.321538,0.000000
0.060772,0.316980,0.066886,0.322344,0.000000
0.060848,0.317036,0.059634,0.315092,0.000000
0.060722,0.317308,0.063663,0.321538,0.000000
0.060843,0.317539,0.062857,0.322344,0.000000
0.061125,0.317983,0.065275,0.319927,0.000000
0.060858,0.317957,0.059634,0.313480,0.000000
0.061014,0.318270,0.066886,0.323150,0.000000
0.060958,0.318481,0.053993,0.321538,0.000000
0.061175,0.318557,0.061245,0.314286,0.000000
0.061120,0.318602,0.063663,0.309451,0.000000
0.061175,0.318783,0.064469,0.317509,0.000000
0.061205,0.318960,0.061245,0.307839,0.000000
0.060908,0.318829,0.052381,0.311868,0.000000
0.060787,0.318854,0.064469,0.314286,0.000000
0.060681,0.318804,0.055604,0.306227,0.000000
0.060757,0.318617,0.053187,0.309451,0.000000
0.060530,0.318104,0.063663,0.314286,0.000000
0.060571,0.317847,0.061245,0.308645,0.000000
0.060399,0.317464,0.053187,0.298169,0.000000
0.060329,0.316784,0.052381,0.296557,0.000000
0.060057,0.316255,0.051575,0.300586,0.000000
0.059881,0.315626,0.058828,0.296557,0.000000
0.059563,0.315087,0.050769,0.299780,0.000000
0.059115,0.314291,0.047546,0.270769,0.000000
0.058833,0.313717,0.055604,0.298169,0.000000
0.058536,0.312911,0.057216,0.294945,0.000000
0.058380,0.312276,0.049963,0.292527,0.000000
0.057911,0.311420,0.043516,0.291722,0.000000
0.057715,0.310680,0.053187,0.292527,0.000000
0.057317,0.309899,0.049963,0.294139,0.000000
0.056823,0.308796,0.049158,0.284469,0.000000
0.056496,0.307935,0.050769,0.294139,0.000000
0.056179,0.306947,0.051575,0.296557,0.000000
0.055846,0.306076,0.051575,0.288498,0.000000
0.055403,0.304913,0.046740,0.281245,0.000000
0.055040,0.304092,0.051575,0.292527,0.000000
0.054567,0.303069,0.049158,0.296557,0.000000
0.054592,0.302027,0.049158,0.284469,0.000000
0.054109,0.300994,0.043516,0.285275,0.000000
0.053842,0.300178,0.050769,0.294139,0.000000
0.053419,0.299458,0.051575,0.292527,0.000000
0.052865,0.298244,0.040293,0.278022,0.000000
0.052457,0.297529,0.052381,0.294945,0.000000
0.051998,0.296718,0.051575,0.282051,0.000000
0.051842,0.296154,0.051575,0.289304,0.000000
0.051313,0.295333,0.041099,0.284469,0.000000
0.051263,0.294804,0.053993,0.295751,0.000000
0.050996,0.294326,0.051575,0.289304,0.000000
0.050890,0.293686,0.051575,0.284469,0.000000
0.050593,0.293233,0.052381,0.287692,0.000000
0.050472,0.292920,0.051575,0.295751,0.000000
0.050371,0.292855,0.053993,0.294139,0.000000
0.050110,0.292402,0.049158,0.298974,0.000000
0.050029,0.292321,0.057216,0.296557,0.000000
0.050105,0.292381,0.053993,0.289304,0.000000
0.050180,0.292422,0.052381,0.295751,0.000000
0.050049,0.292301,0.044322,0.296557,0.000000
0.050160,0.292452,0.053993,0.299780,0.000000
0.050190,0.292588,0.047546,0.297363,0.000000
0.050246,0.292548,0.051575,0.290916,0.000000
0.050160,0.292749,0.051575,0.300586,0.000000
0.050286,0.292920,0.053993,0.300586,0.000000
0.050351,0.293308,0.053993,0.296557,0.000000
0.050084,0.293444,0.050769,0.298974,0.000000
0.050256,0.293928,0.054799,0.304615,0.000000
0.050361,0.294295,0.051575,0.294945,0.000000
0.050573,0.294724,0.051575,0.298974,0.000000
0.050638,0.295066,0.056410,0.300586,0.000000
0.050830,0.295645,0.056410,0.303810,0.000000
0.050885,0.296245,0.051575,0.299780,0.000000
0.050845,0.296738,0.050769,0.286081,0.000000
0.050920,0.297232,0.057216,0.300586,0.000000
0.051142,0.297680,0.053187,0.299780,0.000000
0.051485,0.298380,0.051575,0.306227,0.000000
0.051333,0.298728,0.058828,0.298974,0.000000
0.051701,0.299342,0.058828,0.305421,0.000000
0.051862,0.299800,0.051575,0.300586,0.000000
0.052230,0.300072,0.056410,0.296557,0.000000
0.052245,0.300546,0.055604,0.312674,0.000000
0.052507,0.300929,0.057216,0.309451,0.000000
0.052547,0.301599,0.053993,0.302198,0.000000
0.052572,0.302047,0.051575,0.298974,0.000000
0.052779,0.302561,0.060440,0.310256,0.000000
0.052915,0.302938,0.058828,0.301392,0.000000
0.053152,0.303583,0.055604,0.304615,0.000000
0.053257,0.303961,0.058022,0.309451,0.000000
0.053494,0.304409,0.062051,0.310256,0.000000
0.053746,0.304872,0.058022,0.311062,0.000000
0.053837,0.305185,0.051575,0.306227,0.000000
0.054033,0.305668,0.058828,0.308645,0.000000
0.054255,0.306091,0.063663,0.311062,0.000000
0.054446,0.306580,0.061245,0.307033,0.000000
0.054441,0.306847,0.051575,0.300586,0.000000
0.054673,0.307260,0.060440,0.309451,0.000000
0.054753,0.307557,0.059634,0.301392,0.000000
0.055086,0.307809,0.057216,0.308645,0.000000
0.054985,0.307889,0.053993,0.307033,0.000000
0.055207,0.308202,0.059634,0.311062,0.000000
0.055338,0.308484,0.056410,0.311868,0.000000
0.055207,0.308418,0.051575,0.303810,0.000000
0.055312,0.308625,0.053187,0.311062,0.000000
0.055438,0.308584,0.057216,0.297363,0.000000
0.055690,0.308650,0.059634,0.309451,0.000000
0.055448,0.308599,0.046740,0.298974,0.000000
0.055615,0.308786,0.057216,0.310256,0.000000
0.055559,0.308897,0.055604,0.298974,0.000000
0.055801,0.308675,0.056410,0.300586,0.000000
0.055756,0.308695,0.058022,0.298169,0.000000
0.055887,0.308781,0.060440,0.307033,0.000000
0.055897,0.309017,0.060440,0.308645,0.000000
0.055771,0.308836,0.049963,0.300586,0.000000
0.055786,0.308997,0.063663,0.309451,0.000000
0.055912,0.309073,0.049158,0.307033,0.000000
0.056028,0.309017,0.052381,0.305421,0.000000
0.055877,0.308932,0.051575,0.308645,0.000000
0.055997,0.308997,0.060440,0.309451,0.000000
0.056038,0.309043,0.058022,0.308645,0.000000
0.055952,0.308771,0.054799,0.296557,0.000000
0.055826,0.308811,0.056410,0.305421,0.000000
0.055831,0.308685,0.060440,0.298169,0.000000
0.055866,0.308745,0.053187,0.304615,0.000000
0.055655,0.308453,0.051575,0.311868,0.000000
0.055741,0.308403,0.063663,0.311062,0.000000
0.055630,0.308423,0.053187,0.309451,0.000000
0.055791,0.308418,0.056410,0.302198,0.000000
0.055615,0.308423,0.053993,0.307839,0.000000
0.055907,0.308554,0.062857,0.311062,0.000000
0.056018,0.308675,0.054799,0.310256,0.000000
0.055937,0.308569,0.056410,0.303810,0.000000
0.055917,0.308761,0.065275,0.312674,0.000000
0.056002,0.308886,0.057216,0.304615,0.000000
0.056179,0.309163,0.052381,0.309451,0.000000
0.056194,0.309032,0.055604,0.317509,0.000000
0.056410,0.309350,0.064469,0.307839,0.000000
0.056451,0.309516,0.051575,0.309451,0.000000
0.056793,0.309435,0.061245,0.307839,0.000000
0.056808,0.309662,0.055604,0.308645,0.000000
0.056969,0.309944,0.060440,0.314286,0.000000
0.057171,0.310488,0.056410,0.311868,0.000000
0.057040,0.310644,0.051575,0.313480,0.000000
0.057176,0.311017,0.056410,0.316703,0.000000
0.057297,0.311254,0.053993,0.307033,0.000000
0.057564,0.311647,0.061245,0.315092,0.000000
0.057629,0.311924,0.051575,0.319927,0.000000
0.057871,0.312201,0.061245,0.317509,0.000000
0.057992,0.312548,0.062857,0.318315,0.000000
0.058133,0.312699,0.058828,0.309451,0.000000
0.058188,0.313052,0.056410,0.320733,0.000000
0.058405,0.313278,0.060440,0.317509,0.000000
0.058521,0.313782,0.057216,0.313480,0.000000
0.058460,0.313888,0.054799,0.322344,0.000000
0.058606,0.314346,0.059634,0.319121,0.000000
0.058697,0.314689,0.065275,0.311062,0.000000
0.058883,0.315097,0.061245,0.315092,0.000000
0.058727,0.315343,0.059634,0.313480,0.000000
0.059045,0.315721,0.062857,0.319927,0.000000
0.059226,0.316109,0.064469,0.320733,0.000000
0.059236,0.316210,0.059634,0.310256,0.000000
0.059281,0.316557,0.059634,0.324762,0.000000
0.059317,0.316799,0.064469,0.317509,0.000000
0.059609,0.317308,0.062857,0.319927,0.000000
0.059533,0.317439,0.053993,0.321538,0.000000
0.059745,0.317746,0.064469,0.324762,0.000000
0.059845,0.318043,0.060440,0.314286,0.000000
0.059871,0.318310,0.061245,0.319927,0.000000
0.059845,0.318572,0.066886,0.323956,0.000000
0.059976,0.318909,0.064469,0.323150,0.000000
0.060067,0.319398,0.060440,0.322344,0.000000
0.059921,0.319443,0.053993,0.322344,0.000000
0.060082,0.319715,0.060440,0.323956,0.000000
0.060122,0.319891,0.053993,0.319927,0.000000
0.060374,0.320138,0.057216,0.315897,0.000000
0.060268,0.320249,0.053993,0.324762,0.000000
0.060445,0.320556,0.065275,0.322344,0.000000
0.060490,0.320808,0.056410,0.324762,0.000000
0.060525,0.320763,0.056410,0.317509,0.000000
0.060530,0.320904,0.062857,0.331209,0.000000
0.060681,0.321010,0.064469,0.322344,0.000000
0.060812,0.321377,0.063663,0.324762,0.000000
0.060742,0.321458,0.054799,0.325568,0.000000
0.060757,0.321810,0.063663,0.324762,0.000000
0.060989,0.322158,0.062857,0.322344,0.000000
0.061210,0.322405,0.058828,0.323956,0.000000
0.061205,0.322631,0.066081,0.322344,0.000000
0.061452,0.322898,0.064469,0.327985,0.000000
0.061563,0.323090,0.064469,0.329597,0.000000
0.061588,0.323196,0.062051,0.322344,0.000000
0.061553,0.323468,0.065275,0.324762,0.000000
0.061654,0.323664,0.066886,0.311868,0.000000
0.061860,0.324007,0.059634,0.325568,0.000000
0.061699,0.324153,0.051575,0.331209,0.000000
0.061855,0.324566,0.068498,0.327985,0.000000
0.061905,0.324777,0.058828,0.322344,0.000000
0.062152,0.324822,0.065275,0.323150,0.000000
0.062092,0.324883,0.062857,0.333626,0.000000
0.062253,0.325099,0.064469,0.331209,0.000000
0.062328,0.325346,0.060440,0.320733,0.000000
0.062187,0.325432,0.060440,0.321538,0.000000
0.062218,0.325790,0.066886,0.331209,0.000000
0.062243,0.326021,0.062051,0.330403,0.000000
0.062505,0.326349,0.059634,0.324762,0.000000
0.062313,0.326565,0.064469,0.327985,0.000000
0.062454,0.326832,0.066081,0.330403,0.000000
0.062485,0.327079,0.055604,0.324762,0.000000
0.062646,0.327064,0.062857,0.326374,0.000000
0.062646,0.327235,0.065275,0.337656,0.000000
0.062777,0.327386,0.065275,0.326374,0.000000
0.062913,0.327759,0.062051,0.326374,0.000000
0.062792,0.327880,0.061245,0.323150,0.000000
0.062887,0.328313,0.064469,0.333626,0.000000
0.062872,0.328640,0.067692,0.332015,0.000000
0.063074,0.328892,0.064469,0.332821,0.000000
0.063054,0.329028,0.063663,0.334432,0.000000
0.063114,0.329219,0.070110,0.330403,0.000000
0.063094,0.329345,0.063663,0.324762,0.000000
0.063029,0.329209,0.063663,0.323150,0.000000
0.062998,0.329481,0.065275,0.332821,0.000000
0.063069,0.329834,0.065275,0.333626,0.000000
0.063200,0.330116,0.062857,0.323956,0.000000
0.062948,0.329950,0.063663,0.327985,0.000000
0.063003,0.330076,0.063663,0.330403,0.000000
0.062998,0.330056,0.063663,0.323956,0.000000
0.063084,0.329864,0.062051,0.322344,0.000000
0.062913,0.329713,0.055604,0.324762,0.000000
0.062908,0.329612,0.062857,0.323150,0.000000
0.062772,0.329507,0.062051,0.309451,0.000000
0.062464,0.329275,0.051575,0.305421,0.000000
0.062399,0.329068,0.059634,0.319927,0.000000
0.062182,0.328796,0.056410,0.316703,0.000000
0.062026,0.328383,0.056410,0.311062,0.000000
0.061472,0.327739,0.056410,0.318315,0.000000
0.061376,0.327240,0.062051,0.311062,0.000000
0.061029,0.326600,0.056410,0.309451,0.000000
0.060888,0.325679,0.053993,0.302198,0.000000
0.060475,0.324999,0.051575,0.311868,0.000000
0.060309,0.324087,0.056410,0.301392,0.000000
0.059860,0.323528,0.053187,0.298974,0.000000
0.059387,0.322319,0.047546,0.300586,0.000000
0.059090,0.321654,0.053993,0.305421,0.000000
0.058768,0.320864,0.044322,0.296557,0.000000
0.058566,0.320118,0.051575,0.302198,0.000000
0.058093,0.319060,0.052381,0.296557,0.000000
0.057826,0.318159,0.056410,0.302198,0.000000
0.057438,0.317247,0.046740,0.302198,0.000000
0.057070,0.316159,0.051575,0.295751,0.000000
0.056602,0.315253,0.051575,0.304615,0.000000
0.056320,0.314427,0.052381,0.300586,0.000000
0.056048,0.313681,0.050769,0.298974,0.000000
0.055514,0.312508,0.049963,0.298974,0.000000
0.055247,0.311596,0.053993,0.306227,0.000000
0.054920,0.310710,0.051575,0.298169,0.000000
0.054819,0.309904,0.051575,0.298974,0.000000
0.054406,0.309078,0.049158,0.301392,0.000000
0.054169,0.308468,0.055604,0.301392,0.000000
0.053917,0.307909,0.050769,0.296557,0.000000
0.053504,0.306907,0.044322,0.304615,0.000000
0.053268,0.306459,0.051575,0.309451,0.000000
0.053006,0.305970,0.058828,0.299780,0.000000
0.053001,0.305593,0.049158,0.299780,0.000000
0.052482,0.305059,0.055604,0.301392,0.000000
0.052532,0.304766,0.053993,0.309451,0.000000
0.052517,0.304620,0.049963,0.298974,0.000000
0.052719,0.304162,0.051575,0.299780,0.000000
0.052603,0.304021,0.052381,0.307839,0.000000
0.052708,0.303966,0.053993,0.300586,0.000000
0.052799,0.304107,0.054799,0.298169,0.000000
0.052698,0.304076,0.048352,0.296557,0.000000
0.052673,0.304394,0.055604,0.308645,0.000000
0.052824,0.304404,0.056410,0.311868,0.000000
0.052915,0.304918,0.053187,0.303810,0.000000
0.052779,0.304933,0.041099,0.310256,0.000000
0.052824,0.305109,0.059634,0.309451,0.000000
0.052865,0.305391,0.053187,0.309451,0.000000
0.052925,0.305436,0.056410,0.301392,0.000000
0.052940,0.305744,0.056410,0.319927,0.000000
0.053147,0.305970,0.058022,0.303004,0.000000
0.053262,0.306434,0.060440,0.309451,0.000000
0.053273,0.306605,0.052381,0.311062,0.000000
0.053519,0.307003,0.060440,0.316703,0.000000
0.053650,0.307446,0.059634,0.315092,0.000000
0.053882,0.307844,0.055604,0.311062,0.000000
0.053917,0.308015,0.060440,0.316703,0.000000
0.054194,0.308544,0.058828,0.313480,0.000000
0.054350,0.309088,0.055604,0.311062,0.000000
0.054330,0.309043,0.052381,0.308645,0.000000
0.054411,0.309481,0.064469,0.317509,0.000000
0.054562,0.309944,0.061245,0.315897,0.000000
0.054909,0.310634,0.054799,0.312674,0.000000
0.054864,0.310881,0.057216,0.318315,0.000000
0.055202,0.311410,0.062051,0.315092,0.000000
0.055383,0.311742,0.054799,0.314286,0.000000
0.055776,0.311964,0.058022,0.311062,0.000000
0.055856,0.312221,0.059634,0.320733,0.000000
0.056093,0.312533,0.059634,0.316703,0.000000
0.056234,0.313072,0.055604,0.311062,0.000000
0.056148,0.313087,0.051575,0.311062,0.000000
0.056239,0.313545,0.053993,0.322344,0.000000
0.056224,0.313842,0.057216,0.311868,0.000000
0.056476,0.314155,0.054799,0.316703,0.000000
0.056506,0.314316,0.050769,0.315092,0.000000
0.056733,0.314734,0.060440,0.313480,0.000000
0.056904,0.315137,0.062051,0.319927,0.000000
0.057030,0.315177,0.054799,0.309451,0.000000
0.057171,0.315439,0.057216,0.317509,0.000000
0.057322,0.315489,0.059634,0.309451,0.000000
0.057443,0.315837,0.055604,0.309451,0.000000
0.057468,0.315777,0.047546,0.321538,0.000000
0.057614,0.316064,0.062857,0.317509,0.000000
0.057790,0.316144,0.049963,0.309451,0.000000
0.057866,0.316195,0.053187,0.311868,0.000000
0.057695,0.316215,0.060440,0.313480,0.000000
0.057795,0.316315,0.059634,0.315092,0.000000
0.057861,0.316436,0.059634,0.319121,0.000000
0.057665,0.316426,0.055604,0.306227,0.000000
0.057649,0.316467,0.056410,0.314286,0.000000
0.057695,0.316346,0.055604,0.321538,0.000000
0.057790,0.316693,0.058828,0.313480,0.000000
0.057629,0.316441,0.043516,0.305421,0.000000
0.057780,0.316492,0.062857,0.315092,0.000000
0.057740,0.316406,0.051575,0.312674,0.000000
0.057831,0.316184,0.055604,0.309451,0.000000
0.057720,0.316074,0.057216,0.317509,0.000000
0.057755,0.316190,0.059634,0.315092,0.000000
0.057670,0.316285,0.058828,0.314286,0.000000
0.057458,0.316023,0.051575,0.307839,0.000000
0.057408,0.316169,0.060440,0.316703,0.000000
0.057372,0.316195,0.049963,0.320733,0.000000
0.057574,0.316492,0.053993,0.311868,0.000000
0.057559,0.316356,0.039487,0.317509,0.000000
0.057785,0.316467,0.062857,0.317509,0.000000
0.057740,0.316477,0.059634,0.327985,0.000000
0.057745,0.316381,0.055604,0.311062,0.000000
0.057710,0.316366,0.060440,0.322344,0.000000
0.057871,0.316366,0.057216,0.319121,0.000000
0.057987,0.316633,0.062051,0.311868,0.000000
0.057811,0.316587,0.052381,0.323150,0.000000
0.057947,0.316864,0.064469,0.322344,0.000000
0.057906,0.317046,0.064469,0.316703,0.000000
0.058042,0.317207,0.058828,0.321538,0.000000
0.057947,0.317277,0.053993,0.319927,0.000000
0.058037,0.317474,0.062857,0.322344,0.000000
0.058183,0.317711,0.063663,0.315092,0.000000
0.058088,0.317731,0.057216,0.318315,0.000000
0.057937,0.317922,0.054799,0.322344,0.000000
0.058052,0.318189,0.062051,0.311062,0.000000
0.058224,0.318496,0.063663,0.322344,0.000000
0.058133,0.318522,0.051575,0.319927,0.000000
0.058339,0.318925,0.064469,0.323956,0.000000
0.058551,0.319121,0.063663,0.321538,0.000000
0.058783,0.319257,0.053187,0.313480,0.000000
0.058732,0.319378,0.053993,0.316703,0.000000
0.058924,0.319620,0.061245,0.323150,0.000000
0.058984,0.320043,0.055604,0.322344,0.000000
0.058818,0.320038,0.056410,0.307033,0.000000
0.058818,0.320254,0.056410,0.327179,0.000000
0.058788,0.320551,0.057216,0.322344,0.000000
0.059029,0.321045,0.062051,0.322344,0.000000
0.058979,0.321126,0.053993,0.322344,0.000000
